"Name","Total Time","Total Time (CPU)","Hits"
"    java.util.concurrent.ThreadPoolExecutor.runWorker ()","2,956,388 ms (-0%)","10.1 ms (-0%)","1"
"     java.util.concurrent.ThreadPoolExecutor.getTask ()","2,956,378 ms (-0%)","0.0 ms (0%)","3"
"      org.apache.tomcat.util.threads.TaskQueue.take ()","2,956,378 ms (-0%)","0.0 ms (0%)","3"
"       org.apache.tomcat.util.threads.TaskQueue.take ()","2,956,378 ms (-0%)","0.0 ms (0%)","3"
"        java.util.concurrent.LinkedBlockingQueue.take ()","2,956,378 ms (-0%)","0.0 ms (0%)","3"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","3"
"     org.apache.tomcat.util.net.SocketProcessorBase.run ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"      org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"       org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"        org.apache.coyote.AbstractProcessorLight.process ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"         org.apache.coyote.http11.Http11Processor.service ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"          org.apache.catalina.connector.CoyoteAdapter.service ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"           org.apache.catalina.core.StandardEngineValve.invoke ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"            org.apache.catalina.valves.ErrorReportValve.invoke ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"             org.apache.catalina.core.StandardHostValve.invoke ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"              org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"               org.apache.catalina.core.StandardContextValve.invoke ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                org.apache.catalina.core.StandardWrapperValve.invoke ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                 org.apache.catalina.core.ApplicationFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                  org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                   org.springframework.web.filter.OncePerRequestFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                    org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                     org.apache.catalina.core.ApplicationFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                      org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                       org.springframework.web.filter.OncePerRequestFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                        org.springframework.web.filter.FormContentFilter.doFilterInternal ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                         org.apache.catalina.core.ApplicationFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                          org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                           org.springframework.web.filter.OncePerRequestFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                            org.springframework.web.filter.RequestContextFilter.doFilterInternal ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                             org.apache.catalina.core.ApplicationFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                              org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                               org.springframework.web.filter.DelegatingFilterProxy.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                 org.springframework.security.web.FilterChainProxy.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                  org.springframework.security.web.FilterChainProxy.doFilterInternal ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                   org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                    org.springframework.web.filter.OncePerRequestFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                     org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                      org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                       org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                        org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                         org.springframework.web.filter.OncePerRequestFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                          org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                           org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                            org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                             org.springframework.security.web.authentication.logout.LogoutFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                              org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                               org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                 org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                  org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                   org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                    org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                     org.springframework.security.web.session.SessionManagementFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                      org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                       org.springframework.security.web.access.ExceptionTranslationFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                        org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                         org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                          org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                           org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                            org.apache.catalina.core.ApplicationFilterChain.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                             org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
"                                                              org.apache.tomcat.websocket.server.WsFilter.doFilter ()","10.1 ms (-0%)","10.1 ms (-0%)","2"
